t,u,v,r,X,Y,Z
11120.372533798218,184,180,25.89,-51.69107525399733,23.55726577526078,184.30706615358216
11152.431964874268,188,181,25.8,-50.345763753713754,23.24545157904948,184.9499977796993
11159.800052642822,188,181,25.8,-50.345763753713754,23.24545157904948,184.9499977796993
11184.298515319824,192,181,25.68,-49.048266018911164,23.354075184559058,185.81425010577266
11214.86520767212,191,182,25.66,-49.46998362181149,22.97613758992407,185.9590780481778
11248.367547988892,191,182,25.68,-49.431455597183906,22.95824340176992,185.81425010577266
11311.395168304443,190,183,25.71,-49.75651840162298,22.536084417558406,185.5974306774112
11344.021081924438,190,185,25.76,-49.65994130845212,21.703137034603124,185.2371872172454
11376.341104507446,190,186,25.73,-49.717842522570024,21.333379317114318,185.4531652824035
11424.550771713257,190,187,25.7,-49.77587891461972,20.96275835203605,185.6696475765075
11455.13916015625,190,188,25.7,-49.77587891461972,20.567234609544805,185.6696475765075
11461.661100387573,190,188,25.7,-49.77587891461972,20.567234609544805,185.6696475765075
11487.663984298706,190,189,25.68,-49.814645175456654,20.187420922245963,185.81425010577266
11518.543720245361,190,190,25.72,-49.737172943457495,19.76080906303466,185.5252699345351
11551.947116851807,189,191,25.66,-50.236960112072126,19.41087486045309,185.9590780481778
11584.31339263916,189,192,25.72,-50.11976658148409,18.970376700513274,185.5252699345351
11614.758729934692,189,193,25.73,-50.10028746505133,18.56794125748839,185.4531652824035
11648.196697235107,188,195,25.76,-50.42394040550523,17.75711211922074,185.2371872172454
11711.328268051147,187,199,25.69,-50.94437575772125,16.22278581016061,185.74192069740138
11759.360790252686,187,200,25.67,-50.984067519121886,15.839439317530232,185.88663586740327
11789.2746925354,187,201,25.63,-51.063636879276594,15.467555485718927,186.17674376575272
11793.588638305664,187,201,25.63,-51.063636879276594,15.467555485718927,186.17674376575272
11822.383880615234,187,201,25.61,-51.10351476828812,15.47963479496197,186.3221375523718
11855.222463607788,187,202,25.64,-51.04372126426907,15.065073592704797,186.10413193121067
11888.197660446167,187,202,25.62,-51.083568041212295,15.076833993635873,186.24941228400633
11919.796228408813,186,201,25.61,-51.48775172143315,15.47963479496197,186.3221375523718
11951.885223388672,186,202,25.63,-51.44757399866965,15.070951498905622,186.17674376575272
11988.096237182617,186,202,25.59,-51.5279922464206,15.094509062796057,186.46775860555852
12014.90068435669,186,202,25.64,-51.4275086421959,15.065073592704797,186.10413193121067
12047.323226928711,186,201,25.62,-51.46765501896577,15.47359278294208,186.24941228400633
12128.577470779419,186,201,25.68,-51.34740348854763,15.437439528776325,185.81425010577266
12137.18867301941,186,201,25.68,-51.34740348854763,15.437439528776325,185.81425010577266
12159.04951095581,186,201,25.68,-51.34740348854763,15.437439528776325,185.81425010577266
12191.6344165802,186,201,25.67,-51.36740637264912,15.443453334591977,185.88663586740327
12223.382711410522,186,201,25.66,-51.387424847463095,15.449471827707564,185.9590780481778
12256.383657455444,186,201,25.65,-51.407458931224284,15.455495013605306,186.0315767140835
12286.728143692017,186,201,25.65,-51.407458931224284,15.455495013605306,186.0315767140835
12318.739175796509,186,200,25.59,-51.5279922464206,15.888956908206374,186.46775860555852
12350.739002227783,186,200,25.6,-51.50786412444933,15.882750284414104,186.39491963735318
12399.9662399292,186,199,25.64,-51.4275086421959,16.254421507918334,186.10413193121067
12431.77056312561,186,199,25.66,-51.387424847463095,16.241752434256668,185.9590780481778
12464.215517044067,186,199,25.65,-51.407458931224284,16.248084501482502,186.0315767140835
12495.577096939087,186,199,25.63,-51.44757399866965,16.26076345934554,186.17674376575272
12527.668952941895,186,199,25.65,-51.407458931224284,16.248084501482502,186.0315767140835
12558.867692947388,186,199,25.64,-51.4275086421959,16.254421507918334,186.10413193121067
12590.759992599487,186,199,25.65,-51.407458931224284,16.248084501482502,186.0315767140835
12624.165296554565,186,199,25.61,-51.48775172143315,16.273462220344637,186.3221375523718
12655.542612075806,186,199,25.68,-51.34740348854763,16.2291030943546,185.81425010577266
12687.146663665771,186,199,25.65,-51.407458931224284,16.248084501482502,186.0315767140835
12735.08358001709,186,199,25.62,-51.46765501896577,16.267110361554494,186.24941228400633
12768.555164337158,186,198,25.59,-51.5279922464206,16.683404753616696,186.46775860555852
12800.068616867065,186,198,25.68,-51.34740348854763,16.624934877143737,185.81425010577266
12832.236528396606,187,196,25.59,-51.1434549908503,17.477852599027013,186.46775860555852
12863.170862197876,187,196,25.62,-51.083568041212295,17.457386729473114,186.24941228400633
12894.969940185547,187,195,25.65,-51.023821178006195,17.83326347723689,186.0315767140835
12928.269147872925,187,196,25.73,-50.86517735001395,17.382753517648705,185.4531652824035
12960.54458618164,187,196,25.7,-50.92455304341863,17.403044669614832,185.6696475765075
12990.232467651367,187,196,25.7,-50.92455304341863,17.403044669614832,185.6696475765075
13022.038698196411,186,196,25.7,-51.30744441968494,17.403044669614832,185.6696475765075
13072.470903396606,186,196,25.69,-51.327416176952234,17.40981891822114,185.74192069740138
13104.225873947144,186,196,25.68,-51.34740348854763,17.41659844272201,185.81425010577266
13135.414123535156,186,196,25.69,-51.327416176952234,17.40981891822114,185.74192069740138
