t,u0,v0,u1,v1,u2,v2,u3,v3,X,Y,Z,Roll,Pitch,Yaw
5807.384014129639,300,250,160,260,145,119,289,110,9.78466055616893,-38.195547225976945,-7.242012561797775,-1.419079378252259,0.8314649285794162,-1.5101945693084897
5823.816776275635,299,250,160,260,145,119,288,110,9.798674160925579,-38.11148130438491,-7.268135111682902,-1.4183231711829793,0.8362847406028926,-1.5082263054996663
5859.028577804565,299,250,159,260,144,119,288,110,9.852442924796968,-38.12309840643098,-7.26398489332966,-1.4194085000830947,0.8325696537124903,-1.5082098845653522
5887.021064758301,299,250,159,260,144,119,288,110,9.852442924796968,-38.12309840643098,-7.26398489332966,-1.4194085000830947,0.8325696537124903,-1.5082098845653522
5919.438600540161,299,249,159,259,144,117,288,109,9.833554511359491,-38.01883512991751,-7.360132899023734,-1.4273575767504958,0.8376551710586421,-1.5082433492486556
5959.442615509033,299,249,160,258,145,116,288,109,9.776571062771533,-37.999251517303684,-7.42180474400906,-1.4332301314303062,0.8419830247002045,-1.508267144413773
5983.738899230957,299,248,158,257,145,116,289,108,9.850671537228838,-38.140733481315095,-7.455003492839134,-1.443398008800883,0.8342518902738795,-1.5099362566883843
6014.863014221191,299,249,158,258,144,116,288,108,9.88150441683363,-38.06465671444781,-7.45281141871493,-1.4348513623480392,0.838058826845291,-1.5082368374610582
6047.491073608398,299,251,158,261,143,117,288,109,9.92038909846923,-38.33608015005488,-7.401774583543819,-1.4143584934205313,0.8331837465097166,-1.5081778310747473
6127.254009246826,299,250,159,259,144,117,288,109,9.847718544152313,-38.102939488965205,-7.379781850000644,-1.4261670756910025,0.8369881528875511,-1.5082194761710856
