t,u0,v0,u1,v1,u2,v2,u3,v3,X,Y,Z,Roll,Pitch,Yaw
17632.05337524414,0,0,0,0,0,0,0,0,25.79343744697675,-10.305499679191005,-1.1868053371963938,-0.13315015334117214,-0.5525875942778704,-1.6797516216841746
17679.905652999878,0,0,0,0,0,0,0,0,25.79343744697675,-10.305499679191005,-1.1868053371963938,-0.13315015334117214,-0.5525875942778704,-1.6797516216841746
17711.721658706665,0,0,0,0,0,0,0,0,25.79343744697675,-10.305499679191005,-1.1868053371963938,-0.13315015334117214,-0.5525875942778704,-1.6797516216841746
17743.220329284668,0,0,0,0,0,0,0,0,25.79343744697675,-10.305499679191005,-1.1868053371963938,-0.13315015334117214,-0.5525875942778704,-1.6797516216841746
17774.990558624268,285,235,283,249,269,345,264,381,10.36318961308839,-89.49414895348215,26.925418194521093,1.6517701808916219,-1.4259277957853653,-1.4664872391893267
17806.746006011963,284,231,264,405,470,226,535,400,-12.993304565813094,10.196483585758191,0.09291777835201032,-2.3341336876858336,-0.4997704356221626,-1.6591350153992614
17838.062047958374,485,241,486,412,520,366,533,411,-34.679130431295384,-79.05584635601775,28.769820704617025,-1.5564552925120678,-1.3195163710495457,-1.9625666184317634
17871.251821517944,308,371,308,414,266,373,263,415,-7.44055755673606,93.72703646381292,-30.031654990784105,-0.711844892318269,0.7459382042888952,2.2277527079180204
17903.310537338257,268,407,529,396,268,180,490,165,4.5592331318767165,-20.962760718078943,-26.53439683318226,-1.5994706909347571,-0.08107414394473209,-1.7147624365635727
17935.324668884277,272,407,523,401,260,169,499,150,5.535653986874975,-14.062586064194637,-28.536907023065847,-1.6065646699877734,-0.08301597419175691,-1.7121463458105755
17983.53123664856,271,402,518,398,253,170,512,154,5.993112423897063,-8.990560030241312,-26.7798433803716,-1.6170680659969676,-0.10005304487956103,-1.7120039708851553
18015.647888183594,275,393,521,391,237,168,522,146,8.058802799130204,-3.595616942075303,-25.331319632338793,-1.6228375093123606,-0.10252562852689258,-1.7071281499579698
18047.064304351807,278,388,513,386,231,175,527,152,9.12252347359863,-0.25121208300777553,-24.119503660815766,-1.6273873153387457,-0.12323293242838092,-1.6984466025206315
18079.360246658325,279,383,502,379,235,183,523,165,8.985378867131892,-0.03502944462723789,-22.755520016735492,-1.630533688437429,-0.1373634711703068,-1.6932380638455509
18111.522912979126,280,380,492,375,241,196,518,179,9.39061202584016,-1.3926820306462755,-21.97836291604764,-1.6269749774136273,-0.15728299623639752,-1.68117935865233
18142.773628234863,279,381,491,378,240,204,515,191,10.933236180785634,-4.403722600010889,-20.897195717890583,-1.6400735677837641,-0.18603577517845368,-1.6637829848555934
18174.633979797363,280,386,493,384,238,211,517,196,13.229742174006947,-6.9381869898698945,-20.99462768927929,-1.6442652568433307,-0.21710809527847524,-1.6417896756712942
18207.82518386841,280,398,496,401,240,224,524,211,20.554875331312697,-21.345787004347436,-21.58703406871719,-1.6692242248854732,-0.3210395422161132,-1.5324272492607485
18239.092350006104,277,413,502,428,238,249,539,247,-41.09034790945761,92.57394692370872,-21.979675748341446,-1.6137367291911033,-0.13536575396375963,-1.8747712482424082
18270.696878433228,278,411,504,425,232,256,547,259,-19.7673015878067,50.63856601003143,-19.373876974629233,-1.6368367555457688,-0.1974149969820894,-1.8461720558535322
18325.248956680298,280,401,501,411,234,249,543,249,-36.46134682055035,80.99873203697824,-19.233348385373606,-1.6185755393991212,-0.14393653255693825,-1.8774736456182501
18350.025415420532,279,400,501,410,232,249,543,249,-37.24651340590524,79.76184069031824,-18.936198877906133,-1.6189652177629799,-0.14240288321902678,-1.8792281055722784
18379.08387184143,279,400,501,410,232,249,543,249,-37.24651340590524,79.76184069031824,-18.936198877906133,-1.6189652177629799,-0.14240288321902678,-1.8792281055722784
18415.645599365234,503,394,555,274,218,271,0,0,-37.24651340590524,79.76184069031824,-18.936198877906133,-1.6189652177629799,-0.14240288321902678,-1.8792281055722784
18447.808265686035,557,265,499,370,405,541,0,0,-37.24651340590524,79.76184069031824,-18.936198877906133,-1.6189652177629799,-0.14240288321902678,-1.8792281055722784
18480.154752731323,0,0,0,0,0,0,0,0,-37.24651340590524,79.76184069031824,-18.936198877906133,-1.6189652177629799,-0.14240288321902678,-1.8792281055722784
18511.36803627014,0,0,0,0,0,0,0,0,-37.24651340590524,79.76184069031824,-18.936198877906133,-1.6189652177629799,-0.14240288321902678,-1.8792281055722784
18543.58959197998,0,0,0,0,0,0,0,0,-37.24651340590524,79.76184069031824,-18.936198877906133,-1.6189652177629799,-0.14240288321902678,-1.8792281055722784
18575.674295425415,0,0,0,0,0,0,0,0,-37.24651340590524,79.76184069031824,-18.936198877906133,-1.6189652177629799,-0.14240288321902678,-1.8792281055722784
18607.057571411133,0,0,0,0,0,0,0,0,-37.24651340590524,79.76184069031824,-18.936198877906133,-1.6189652177629799,-0.14240288321902678,-1.8792281055722784
18656.296968460083,0,0,0,0,0,0,0,0,-37.24651340590524,79.76184069031824,-18.936198877906133,-1.6189652177629799,-0.14240288321902678,-1.8792281055722784
18685.54997444153,0,0,0,0,0,0,0,0,-37.24651340590524,79.76184069031824,-18.936198877906133,-1.6189652177629799,-0.14240288321902678,-1.8792281055722784
18701.07865333557,0,0,0,0,0,0,0,0,-37.24651340590524,79.76184069031824,-18.936198877906133,-1.6189652177629799,-0.14240288321902678,-1.8792281055722784
18726.26781463623,0,0,0,0,0,0,0,0,-37.24651340590524,79.76184069031824,-18.936198877906133,-1.6189652177629799,-0.14240288321902678,-1.8792281055722784
18752.370834350586,0,0,0,0,0,0,0,0,-37.24651340590524,79.76184069031824,-18.936198877906133,-1.6189652177629799,-0.14240288321902678,-1.8792281055722784
18814.86749649048,0,0,0,0,0,0,0,0,-37.24651340590524,79.76184069031824,-18.936198877906133,-1.6189652177629799,-0.14240288321902678,-1.8792281055722784
18847.193002700806,0,0,0,0,0,0,0,0,-37.24651340590524,79.76184069031824,-18.936198877906133,-1.6189652177629799,-0.14240288321902678,-1.8792281055722784
18879.241466522217,465,268,0,0,0,0,0,0,-37.24651340590524,79.76184069031824,-18.936198877906133,-1.6189652177629799,-0.14240288321902678,-1.8792281055722784
18910.956382751465,0,0,0,0,0,0,0,0,-37.24651340590524,79.76184069031824,-18.936198877906133,-1.6189652177629799,-0.14240288321902678,-1.8792281055722784
18959.961652755737,0,0,0,0,0,0,0,0,-37.24651340590524,79.76184069031824,-18.936198877906133,-1.6189652177629799,-0.14240288321902678,-1.8792281055722784
18992.157459259033,0,0,0,0,0,0,0,0,-37.24651340590524,79.76184069031824,-18.936198877906133,-1.6189652177629799,-0.14240288321902678,-1.8792281055722784
19009.685277938843,0,0,0,0,0,0,0,0,-37.24651340590524,79.76184069031824,-18.936198877906133,-1.6189652177629799,-0.14240288321902678,-1.8792281055722784
19027.172565460205,0,0,0,0,0,0,0,0,-37.24651340590524,79.76184069031824,-18.936198877906133,-1.6189652177629799,-0.14240288321902678,-1.8792281055722784
19055.31334877014,282,341,281,382,529,330,538,373,24.309941635411427,106.0305077044589,-25.27476563010538,1.4444324246065676,0.13754318067482849,0.040994341042826794
19087.438821792603,284,350,285,389,524,343,529,384,27.065459018887346,116.87751424470258,-30.56133106173882,1.4419310687449411,0.19440258232248908,0.22429970285219356
19126.83129310608,287,338,288,373,520,330,521,365,26.617570870990896,114.34752134189614,-26.265238318247228,1.4466348535375555,0.18634664142081173,0.3246646038798774
19151.22151374817,293,355,518,343,516,120,273,139,8.32974506287799,56.0008780534081,3.9073531809707522,1.7941425151428616,-0.46647418657432366,1.6733157665741378
19214.05529975891,296,347,511,335,524,115,272,135,8.195738499680411,53.21442610752208,3.95951880848229,1.803710902988231,-0.490045355645893,1.6769169856034478
19246.894121170044,297,347,512,339,529,122,273,138,8.182391434618786,52.95029432571418,3.5771058251243426,1.8128148430368347,-0.47598555347130517,1.6743909702763462
19295.464277267456,297,340,510,332,534,123,274,139,8.258067572064851,51.69293034155683,3.6104671511207065,1.8090259269129365,-0.47454040605019276,1.6719360821582758
19328.09329032898,299,329,505,320,531,120,274,136,8.344247567270475,50.46646195596666,3.9635977916121297,1.8000049349489835,-0.4946714794729301,1.6732207493503877
19344.074010849,299,329,505,320,531,120,274,136,8.344247567270475,50.46646195596666,3.9635977916121297,1.8000049349489835,-0.4946714794729301,1.6732207493503877
19362.8032207489,299,317,501,304,528,109,274,128,8.551586701796138,48.89324267483214,4.786986921686903,1.7772822596283107,-0.534495601652145,1.6741988692188963
19391.743183135986,301,300,503,281,525,85,269,109,9.066925281973063,47.70273030210743,6.4628075146811845,1.7135491602923567,-0.6037197588061473,1.6908096676690023
19427.850484848022,304,288,502,264,518,57,264,91,9.231573805896852,48.287285863004875,8.2915367967624,1.6437726439933762,-0.6667320252804664,1.7104474192214882
19454.321146011353,305,293,493,271,514,66,274,98,8.857085956755187,47.5129766381437,7.688428194274429,1.6835076810905492,-0.6647866466683915,1.6799941712283777
19486.268043518066,305,305,487,289,512,98,286,120,8.528448938781146,47.625773215995736,5.994845226873761,1.7604145181724677,-0.6027488836387178,1.646308130646357
19517.736196517944,307,315,492,302,519,120,291,134,8.710430263491318,48.22879537818041,4.896968272659807,1.7932888392964559,-0.5398053897913139,1.6338769738567083
19551.0516166687,308,319,500,309,530,127,291,141,8.93126316524857,48.87711038973124,4.42200616412668,1.7957739572742715,-0.49462168429631204,1.6336728171556476
19629.83202934265,311,317,498,305,534,127,292,146,8.79690435783355,48.336401994068346,4.311779433790528,1.7849243446418988,-0.47726299634544983,1.6315920577403245
19661.406755447388,311,315,492,303,530,134,295,150,8.635891900804463,48.046341995035306,4.078013388635911,1.7891770807923362,-0.47368858143053855,1.6246451502077814
19674.856185913086,311,315,492,303,530,134,295,150,8.635891900804463,48.046341995035306,4.078013388635911,1.7891770807923362,-0.47368858143053855,1.6246451502077814
19694.831371307373,312,315,491,304,528,141,296,155,8.583937387461367,48.68106266246976,3.799863594766596,1.7884817881982689,-0.4542075524365893,1.622465128364302
19728.95836830139,310,307,492,296,538,150,295,167,8.473884866808671,48.078575764273864,3.273880080255596,1.758685139255638,-0.39434569745703146,1.6241800343626143
19759.37509536743,0,0,0,0,0,0,0,0,8.473884866808671,48.078575764273864,3.273880080255596,1.758685139255638,-0.39434569745703146,1.6241800343626143
19792.714595794678,0,0,0,0,0,0,0,0,8.473884866808671,48.078575764273864,3.273880080255596,1.758685139255638,-0.39434569745703146,1.6241800343626143
19829.22410964966,0,0,0,0,0,0,0,0,8.473884866808671,48.078575764273864,3.273880080255596,1.758685139255638,-0.39434569745703146,1.6241800343626143
19855.388879776,0,0,0,0,0,0,0,0,8.473884866808671,48.078575764273864,3.273880080255596,1.758685139255638,-0.39434569745703146,1.6241800343626143
19887.65859603882,0,0,0,0,0,0,0,0,8.473884866808671,48.078575764273864,3.273880080255596,1.758685139255638,-0.39434569745703146,1.6241800343626143
19936.235427856445,0,0,0,0,0,0,0,0,8.473884866808671,48.078575764273864,3.273880080255596,1.758685139255638,-0.39434569745703146,1.6241800343626143
19967.047214508057,0,0,0,0,0,0,0,0,8.473884866808671,48.078575764273864,3.273880080255596,1.758685139255638,-0.39434569745703146,1.6241800343626143
19999.867916107178,0,0,0,0,0,0,0,0,8.473884866808671,48.078575764273864,3.273880080255596,1.758685139255638,-0.39434569745703146,1.6241800343626143
20031.264305114746,0,0,0,0,0,0,0,0,8.473884866808671,48.078575764273864,3.273880080255596,1.758685139255638,-0.39434569745703146,1.6241800343626143
20063.182830810547,0,0,0,0,0,0,0,0,8.473884866808671,48.078575764273864,3.273880080255596,1.758685139255638,-0.39434569745703146,1.6241800343626143
20094.854593276978,0,0,0,0,0,0,0,0,8.473884866808671,48.078575764273864,3.273880080255596,1.758685139255638,-0.39434569745703146,1.6241800343626143
20129.74190711975,0,0,0,0,0,0,0,0,8.473884866808671,48.078575764273864,3.273880080255596,1.758685139255638,-0.39434569745703146,1.6241800343626143
20159.369230270386,0,0,0,0,0,0,0,0,8.473884866808671,48.078575764273864,3.273880080255596,1.758685139255638,-0.39434569745703146,1.6241800343626143
20191.605806350708,0,0,0,0,0,0,0,0,8.473884866808671,48.078575764273864,3.273880080255596,1.758685139255638,-0.39434569745703146,1.6241800343626143
20229.86364364624,0,0,0,0,0,0,0,0,8.473884866808671,48.078575764273864,3.273880080255596,1.758685139255638,-0.39434569745703146,1.6241800343626143
20270.94554901123,544,358,471,231,0,0,0,0,8.473884866808671,48.078575764273864,3.273880080255596,1.758685139255638,-0.39434569745703146,1.6241800343626143
20301.62525177002,544,364,473,233,0,0,0,0,8.473884866808671,48.078575764273864,3.273880080255596,1.758685139255638,-0.39434569745703146,1.6241800343626143
20335.4754447937,548,363,476,226,484,240,531,331,16.008761288370426,36.88630900463779,-7.042145066719602,-0.16095177492885582,0.002165518739966396,1.2464067103112324
20371.65927886963,546,357,485,228,478,214,502,358,-4.697676176667569,-15.708078598179132,-2.6024858933509245,-0.5113225951325892,0.6257757497860896,1.3924668710835135
20398.67663383484,545,366,489,221,482,200,531,331,13.924754220779931,31.764749222414675,-6.373706037609073,-0.11784386331455314,-0.0794864643622258,1.2522236797172415
20433.05730819702,539,383,492,213,528,342,498,385,8.807605436420689,21.55280084824121,-6.6096707559939905,-0.175815601497268,-0.2091621712827063,-2.204838839718994
20463.351011276245,537,398,335,401,299,363,298,402,-3.66863628000279,164.67841707006312,-49.39844202570482,-3.045368395353795,1.2877613675574662,1.6611969542171061
20495.98503112793,300,412,532,410,0,0,0,0,-3.66863628000279,164.67841707006312,-49.39844202570482,-3.045368395353795,1.2877613675574662,1.6611969542171061
20531.072854995728,303,419,530,421,305,199,512,195,0.6530115577580364,-16.80329827586842,-31.203605144801138,-1.5814610342089355,-0.13185995800387432,-1.7608508618268124
20559.284210205078,304,423,529,427,306,204,519,204,0.5585563061112104,-14.988017388472308,-30.742072819753783,-1.585074585683023,-0.15047388952197824,-1.7656905836657804
20607.4960231781,305,421,528,425,307,207,520,205,0.4804842629944712,-14.523195157289557,-30.634039766428657,-1.5818165674526727,-0.1506523611290575,-1.7652845083127844
20639.65916633606,307,415,526,417,306,203,525,201,0.7898344244060347,-10.649808861230625,-30.329997396803396,-1.5821162051293218,-0.14504537120192523,-1.7687403374590462
20671.34404182434,308,406,527,408,306,197,525,193,0.8230395255883263,-9.037537134722157,-30.236315074351612,-1.5796771252108426,-0.12668602157919195,-1.769028350911926
20704.070806503296,308,400,523,400,302,193,529,187,1.4571322013874521,-6.32761698980266,-29.957271847648872,-1.5805417835536013,-0.12039563431650228,-1.7680226725408725
20733.845472335815,307,394,519,396,301,192,532,188,1.4334338983286,-4.380842707767311,-29.402474909087314,-1.5833657825566678,-0.11862215201670058,-1.7665694720381502
20767.325401306152,307,385,514,387,300,193,533,187,1.5677784411756477,-2.4502176500635287,-28.70238480350544,-1.5817422082308423,-0.1114936415195505,-1.7628238584796128
20799.454927444458,305,376,508,375,297,191,536,185,1.6705766855656652,0.28057819974302234,-27.17414987688511,-1.5823570284994826,-0.10378514352321214,-1.7608348030637528
20831.58850669861,305,368,504,370,294,190,536,186,2.1556877576617914,1.6979876652022128,-26.46227683132464,-1.5867871314948596,-0.09954702386285363,-1.756820600348587
20863.600254058838,304,363,502,363,293,187,536,183,2.0618403437400232,2.7883565699031507,-25.687035463990327,-1.5862280023304873,-0.09097014174797836,-1.756525703562796
20911.731481552124,304,355,500,353,290,180,534,174,2.389064375009278,4.24041289985092,-25.19742375834325,-1.5848950268430038,-0.0729030935413886,-1.754511929178463
20942.424297332764,304,347,499,343,288,172,532,164,2.538321922768784,5.3190025071905325,-24.81795694503201,-1.5824517301643042,-0.05206702145043212,-1.7534792769009
20977.890491485596,303,341,497,337,288,166,530,158,2.326361060310612,5.845401309191963,-24.782373932672485,-1.5816042829763206,-0.03729414042020159,-1.7514002281038918
21007.388830184937,303,336,495,331,286,161,528,153,2.52276915049921,6.580562458956251,-24.363923760857197,-1.581498543916823,-0.02558243715170941,-1.7500023424453655
21039.100408554077,302,329,494,325,286,156,527,146,2.3738755648653616,7.019225863824737,-24.55896490201055,-1.5795748451398848,-0.009811098568277495,-1.7468732804054132
21070.882320404053,302,324,494,320,285,151,526,143,2.4296529772542783,7.120385515017674,-23.949831599591874,-1.5805773898326068,0.0015216145215439386,-1.747814312226282
21103.079795837402,301,322,492,318,285,149,527,141,2.2388755161409026,7.91665250653007,-23.905155129713872,-1.580220399137699,0.005298336985296402,-1.7466505490559092
21134.5055103302,302,319,492,315,284,148,527,136,2.5297771987054354,8.687746235199032,-24.233341241632957,-1.5777846786111154,0.011439743786028078,-1.7446151767110785
21166.175603866577,303,318,492,310,283,144,525,133,2.6609211434368394,8.566531986171508,-23.46304668180611,-1.5754042930255794,0.020548023404845277,-1.7478135955954648
21197.66116142273,301,320,490,312,284,143,524,133,2.2861387754628346,8.213145251890666,-23.877530781425175,-1.5760228359034019,0.019115862239127132,-1.7458517012304933
21253.077507019043,301,321,490,317,284,143,522,135,2.404754968604177,7.570565494302091,-24.642038173270493,-1.5809365892635452,0.014761985456961958,-1.743399010082236
21280.958652496338,301,322,492,318,284,145,523,135,2.4581090472944496,7.17142173009961,-24.80315068731126,-1.5797105767663626,0.012617622791962468,-1.7436620992715222
21309.913396835327,301,322,493,318,284,143,522,133,2.4787104068922527,6.623349643550792,-25.042899342717167,-1.5797282044394592,0.015997447448304385,-1.7438827721522456
21342.952728271484,300,321,491,317,282,141,520,131,2.620321429685596,6.742292258624449,-24.998696075036865,-1.580739825649146,0.019770743709392843,-1.7410213628563849
21376.29795074463,298,321,490,313,282,138,516,128,2.344157002672153,5.478880262204449,-24.60983071100758,-1.5774793576722899,0.029373260693334978,-1.7403177641557819
21405.75075149536,297,319,489,311,279,133,514,122,2.6127844394712323,5.553639011200875,-24.77416281231181,-1.5780155081730278,0.03935313593896439,-1.7373384246562622
21439.377307891846,296,318,489,310,277,129,511,117,2.8075171384235276,4.880604387927043,-25.12001795647762,-1.5782913989936778,0.048115154784519415,-1.7345686405730216
21471.094131469727,294,319,488,310,275,127,508,115,2.8629313963757514,4.109922259850599,-25.081561253529834,-1.5787491780997267,0.05266166744739449,-1.7317643136465297
21503.86095046997,292,318,486,309,273,126,506,114,2.895751658168482,4.004489948060332,-24.835504501553146,-1.579626991545624,0.05638795600489855,-1.7282522059203829
21536.27896308899,291,316,485,307,273,126,504,111,2.8641630338061717,3.7489267530289574,-25.280809914976672,-1.577327976882173,0.06048384086555502,-1.7243933662467386
21584.19680595398,291,316,484,304,272,123,501,110,2.908619649707177,3.344733491925858,-24.538208496221436,-1.5761567110569834,0.06942710385226092,-1.7254502239565817
